a,b,c,d,e,f,g,h,i,j,k,l,m,n,o
12,2,336,1,1,1,6,1,0,0,1,0,0,0,1
51,2,2628,5,5,0,3,0,0,0,1,39,0,4,0
5,4,2629,1,1,1,12,1,0,0,1,0,0,0,1
50,2,2630,1,1,2,5,5,0,1,1,0,0,0,0
5,2,2631,5,5,1,0,2,0,1,12,0,3,0,1
30,2,2632,1,1,0,1,0,0,1,1,0,0,0,0
2,2,2633,0,0,1,1,1,0,0,8,0,0,0,1
33,0,2634,1,1,1,4,1,0,0,1,0,0,0,0
9,2,2635,1,1,2,4,4,1,0,1,0,7,0,0
10,0,2636,1,1,1,0,1,0,0,1,3,0,0,0
16,2,2637,5,5,1,5,1,0,0,8,0,0,0,1
14,2,2638,1,1,1,9,1,1,0,1,0,0,0,0
28,2,2639,5,5,2,1,5,0,1,19,0,33,0,0
34,2,2640,2,2,1,9,1,0,0,1,0,0,0,0
12,2,2641,5,5,1,7,1,0,0,1,0,16,0,0
22,2,2642,4,4,0,9,3,0,1,1,0,63,36,0
33,2,2643,7,7,2,5,0,0,0,1,0,4,0,0
42,5,2644,1,1,2,11,0,0,0,1,0,9,0,0
3,1,2645,8,8,1,1,1,0,0,11,0,4,35,1
16,2,2646,0,0,1,5,1,0,0,1,0,31,0,1
59,1,2647,8,8,1,8,1,0,0,1,0,6,0,0
27,2,2648,5,5,0,4,3,0,1,1,0,0,5,0
16,4,2649,3,3,1,1,1,0,0,1,12,8,0,1
24,2,2650,1,1,0,2,3,0,0,1,0,0,0,0
13,2,2651,5,5,4,1,0,1,0,1,0,0,0,0
25,2,2094,1,1,1,1,1,0,0,1,0,4,0,1
20,5,2652,1,1,1,11,1,0,0,1,0,13,0,0
14,5,2653,2,2,2,11,3,0,0,1,0,65,0,0
49,2,2654,1,1,1,6,1,0,0,1,0,3,0,1
27,3,2655,1,1,0,0,0,0,1,1,0,0,0,0
21,2,2656,1,1,0,4,3,0,1,1,0,0,0,0
14,2,2657,5,5,2,0,4,0,1,1,0,6,0,0
27,2,2222,1,1,0,6,3,0,0,1,0,0,0,0
30,2,2658,0,0,1,7,1,0,0,1,0,17,10,1
27,2,2659,1,1,2,5,0,0,1,1,0,14,0,0
24,4,2660,5,5,0,12,3,0,0,1,0,0,0,0
12,3,2661,5,5,2,0,4,0,1,1,0,0,0,0
30,2,2662,0,0,2,1,0,0,1,1,0,16,0,0
22,2,2663,5,5,0,4,3,0,0,1,0,7,0,0
8,2,2664,1,1,0,4,0,1,0,1,0,0,0,0
42,2,2665,0,0,1,10,1,0,0,1,0,43,0,1
6,0,2666,9,9,1,3,1,1,0,1,3,8,4,1
51,2,2667,0,0,0,5,3,0,0,1,0,0,0,0
37,1,2668,1,1,2,7,0,0,0,1,0,20,0,0
18,2,2669,1,1,4,0,0,0,1,1,0,0,0,0
13,2,2670,1,1,2,4,0,0,0,1,0,8,35,0
19,2,2671,5,5,1,3,1,0,0,1,0,34,0,0
43,2,2672,5,5,1,5,1,0,0,1,0,3,0,1
8,2,2673,1,1,0,5,3,1,1,1,0,0,0,0
16,3,2674,3,3,2,12,0,0,0,1,0,8,0,1
43,2,2675,11,11,0,2,0,1,0,1,18,0,0,0
17,2,2676,6,6,6,0,4,0,1,1,0,6,0,0
10,2,2677,5,5,1,5,1,0,0,1,0,4,0,0
22,2,1784,5,5,0,5,0,0,1,1,0,4,0,0
37,0,2678,3,3,0,3,0,0,1,1,0,4,11,0
29,6,1073,5,5,2,9,0,0,0,1,0,8,0,0
45,2,2679,5,5,6,0,0,0,1,1,0,0,1,0
42,2,2680,1,1,2,0,0,0,1,1,0,0,0,0
14,2,2681,1,1,2,6,0,0,0,21,0,16,0,0
43,2,2682,1,1,6,5,0,0,1,1,0,7,0,0
4,2,2683,0,0,1,3,1,0,0,1,0,0,4,0
14,2,2684,1,1,2,9,4,1,1,1,0,0,0,0
33,6,2685,10,10,1,3,1,0,0,1,12,8,0,1
51,2,2686,0,0,0,0,0,0,0,1,0,3,0,0
18,2,2687,2,2,0,4,4,3,0,1,0,0,0,0
35,2,2688,0,0,1,3,1,0,0,1,0,14,0,0
33,2,2689,0,0,1,3,1,0,0,1,0,0,0,1
41,2,2690,2,2,0,4,3,1,1,1,0,13,0,0
18,2,2691,5,5,1,3,1,0,0,1,0,8,0,0
39,2,2692,3,3,0,3,3,0,0,1,0,9,0,0
15,2,2693,6,6,1,0,2,0,1,1,0,0,0,0
32,2,2694,12,12,0,5,3,0,0,1,0,33,0,0
33,0,413,3,3,4,3,0,0,0,1,0,14,0,0
29,2,2695,1,1,6,4,4,1,1,1,0,6,0,0
30,2,2696,1,1,2,4,4,0,1,1,0,6,0,0
10,2,2697,0,0,0,0,0,0,1,1,0,0,0,0
3,1,2698,5,5,1,8,1,0,0,1,0,4,0,0
3,2,2699,1,1,6,4,4,1,1,1,0,9,0,0
13,2,2700,1,1,1,5,2,0,1,4,0,9,0,0
27,2,2701,5,5,0,0,0,0,0,1,43,27,0,0
37,2,2265,0,0,0,5,3,0,0,1,0,0,0,0
1,2,2569,11,11,1,7,1,0,0,1,0,48,5,0
35,2,2702,2,2,1,6,1,0,0,1,0,4,0,0
30,2,2703,13,13,1,9,1,0,0,1,0,0,5,1
30,2,2704,3,3,0,3,0,0,1,1,0,0,0,0
8,2,950,1,1,0,4,0,0,1,1,0,0,0,0
12,3,2705,0,0,1,1,1,0,0,1,0,0,0,0
24,2,2706,5,5,0,9,3,0,0,1,0,17,0,0
24,2,2707,12,12,2,6,3,0,0,1,0,0,0,0
32,4,2708,15,15,0,3,3,0,0,1,0,6,0,0
0,2,2709,0,0,1,3,1,1,0,1,0,6,0,0
2,2,2710,1,1,1,1,2,0,1,1,0,16,0,0
18,0,2711,1,1,1,6,1,0,0,1,0,0,0,0
11,2,2712,5,5,0,9,0,0,0,1,0,0,0,0
17,1,2713,0,0,1,1,1,0,0,1,0,0,0,1
35,2,2714,3,3,1,3,1,0,0,1,0,8,0,1
58,4,2715,1,1,1,1,1,0,0,1,0,16,0,0
0,2,2716,5,5,1,1,1,0,0,1,0,17,0,0
28,1,2717,5,5,1,5,1,0,0,1,0,8,0,1
50,6,2718,10,10,1,3,1,0,0,1,12,4,0,1
31,2,2719,0,0,0,0,0,2,1,1,0,0,29,0
41,2,2720,2,2,0,5,3,0,1,1,0,9,0,0
13,2,2721,1,1,2,6,0,0,0,1,0,0,0,0
62,1,2722,5,5,1,4,2,0,1,1,0,12,0,0
4,2,2723,12,12,2,5,0,0,1,1,0,0,0,0
2,2,2724,4,4,1,6,1,0,0,1,0,0,0,0
29,2,2725,10,10,0,3,0,0,0,2,0,0,0,1
23,4,2726,10,10,2,3,4,1,1,1,44,0,0,0
39,0,2727,0,0,1,0,1,1,0,1,0,0,0,0
30,4,2728,5,5,1,4,1,0,0,1,17,0,0,1
5,6,2729,1,1,1,5,1,0,0,8,0,8,0,1
1,2,2730,5,5,1,5,1,0,0,1,0,3,0,1
25,2,2731,0,0,1,3,1,0,0,1,0,4,0,0
51,5,2447,1,1,0,11,4,1,1,1,0,0,0,0
35,2,2732,5,5,1,1,1,0,0,1,0,8,0,1
26,2,2733,5,5,0,4,3,0,1,1,0,48,0,0
5,2,2734,6,6,1,8,1,0,0,1,0,0,0,0
22,0,2735,5,5,0,3,3,0,1,1,0,9,0,0
17,1,2736,1,1,1,5,2,0,1,1,0,6,0,0
4,2,2737,1,1,4,5,5,0,1,1,0,0,0,0
37,2,2738,5,5,0,3,0,0,0,1,0,0,0,0
39,2,2739,7,7,0,4,4,1,1,1,0,0,0,0
34,5,1863,1,1,1,11,1,0,0,1,0,0,0,0
4,5,2740,2,2,2,11,4,0,1,1,0,18,10,0
41,5,1615,12,12,0,11,3,0,0,1,0,0,0,0
13,1,2741,10,10,0,3,0,0,0,1,45,3,0,1
33,2,2511,3,3,1,5,1,0,0,1,0,0,0,1
29,2,2742,13,13,0,9,0,0,1,1,0,0,25,0
15,2,2743,15,15,0,2,4,0,0,1,0,15,0,0
18,2,2744,0,0,1,3,1,0,0,1,0,16,0,0
31,2,2745,5,5,1,5,2,0,1,1,0,13,0,0
10,2,2746,1,1,2,9,4,0,0,1,0,0,0,0
10,2,2747,5,5,1,2,1,0,0,1,0,0,0,0
20,1,2748,8,8,2,4,4,0,1,1,0,0,0,0
15,1,2749,0,0,0,3,3,0,0,1,0,6,0,0
4,2,2750,1,1,0,2,3,1,0,1,0,0,0,0
16,1,2751,4,4,1,6,1,0,0,1,0,0,0,0
33,4,1222,1,1,1,12,1,0,0,1,0,8,0,1
34,1,2752,0,0,1,6,1,0,0,1,0,0,0,0
30,0,2753,3,3,2,3,4,0,1,1,0,7,0,0
2,3,2754,6,6,1,0,2,0,1,8,0,37,0,1
31,2,2755,1,1,0,12,5,1,0,1,0,0,0,0
15,2,2756,11,11,0,6,0,0,0,1,0,0,5,0
20,2,2757,2,2,1,6,1,0,0,1,0,3,0,0
8,2,2758,8,8,1,2,1,0,0,1,0,0,0,0
24,2,2759,2,2,0,4,5,0,0,1,0,0,0,0
8,2,1491,1,1,0,2,5,0,0,1,0,0,0,0
4,2,2760,5,5,4,0,0,0,1,1,0,0,0,0
3,2,1707,0,0,1,1,1,1,0,1,0,0,0,0
23,2,2761,3,3,2,1,0,0,1,1,0,4,0,1
46,2,2762,14,14,6,6,4,1,0,1,0,33,0,0
55,5,2763,1,1,6,11,4,0,1,1,0,0,0,0
0,2,2764,1,1,1,6,1,0,0,12,0,4,0,1
21,3,2765,1,1,5,5,2,0,1,1,0,0,0,0
14,4,2766,0,0,2,3,4,0,1,1,0,0,0,0
35,2,2767,1,1,1,0,1,0,0,1,0,3,0,0
13,2,2768,1,1,3,4,3,0,1,1,0,0,0,0
53,2,2769,5,5,4,0,3,0,1,1,0,0,7,0
20,2,2770,10,10,1,1,1,0,0,1,0,2,0,0
26,2,2771,1,1,0,3,0,0,1,1,0,0,0,0
25,2,2772,0,0,1,1,1,0,0,1,0,3,0,1
23,2,2773,5,5,4,0,4,0,1,1,0,69,0,0
34,2,2774,1,1,1,9,1,0,0,1,0,0,0,1
45,2,2775,12,12,4,4,0,0,1,1,0,7,0,0
31,4,1480,3,3,0,3,3,2,0,1,0,0,21,0
24,2,2776,1,1,2,10,4,0,1,1,0,6,11,0
33,2,2777,1,1,1,7,1,0,0,1,0,17,14,1
38,6,2778,0,0,1,1,1,0,0,1,28,35,0,1
16,2,2779,1,1,1,2,1,0,0,1,0,0,0,0
9,2,2780,5,5,1,5,1,0,0,1,0,0,0,0
8,2,2781,5,5,1,4,1,0,0,1,26,4,0,0
3,2,2782,2,2,2,4,4,0,1,1,0,0,0,0
64,2,2783,4,4,6,14,0,1,1,65,0,45,0,0
39,4,2784,1,1,2,0,3,0,1,1,46,0,0,0
41,2,2785,15,15,0,4,3,0,1,1,0,39,0,0
42,6,2786,10,10,1,1,1,0,0,1,0,4,4,1
4,2,2787,1,1,0,2,3,0,0,1,0,6,0,0
27,2,2788,5,5,0,5,3,0,1,1,0,0,0,0
13,2,2789,1,1,4,0,4,0,1,1,0,3,0,0
10,4,2790,3,3,0,0,0,0,1,1,0,0,0,0
27,2,2791,2,2,0,9,4,0,1,1,0,0,0,0
51,2,2792,3,3,1,5,2,0,1,1,0,0,0,0
2,2,2793,5,5,2,5,4,0,1,1,0,14,0,0
10,2,2794,1,1,1,10,1,0,0,1,0,0,0,1
39,2,2795,0,0,1,1,1,0,0,1,0,4,0,0
13,2,2088,1,1,1,5,1,0,0,1,0,8,0,1
58,1,2796,1,1,1,8,1,0,0,1,0,36,0,0
11,2,2797,8,8,0,6,5,0,0,1,0,26,0,0
20,2,2798,1,1,2,6,4,1,0,1,0,0,0,0
9,1,2799,7,7,1,1,1,0,0,1,0,8,0,0
13,2,2800,1,1,0,6,0,0,0,1,0,0,10,0
6,2,1435,6,6,1,5,2,0,1,1,3,0,0,1
18,2,2801,1,1,3,6,0,2,0,1,0,0,4,0
7,2,2802,1,1,2,9,3,1,1,1,0,7,0,0
4,2,2803,0,0,0,0,3,0,1,1,0,0,0,0
18,2,2804,12,12,1,7,1,0,0,1,0,20,0,0
26,5,2805,5,5,0,11,3,0,1,1,0,45,0,0
16,1,2806,1,1,0,6,0,0,0,1,0,7,0,0
12,5,2807,7,7,0,11,4,0,1,1,0,21,0,0
31,1,2808,10,10,0,3,3,0,0,1,0,4,14,1
11,2,2809,0,0,0,9,3,0,0,1,0,13,0,0
1,4,2810,5,5,1,0,1,0,0,1,35,17,0,0
14,2,2811,5,5,0,4,3,1,0,1,0,0,0,0
21,2,2812,1,1,0,4,3,0,0,1,0,0,0,0
33,2,2813,2,2,1,9,2,1,1,1,0,0,0,0
5,1,2814,5,5,1,8,1,0,0,1,0,0,0,0
15,2,2815,1,1,0,5,4,1,1,1,0,7,0,0
54,2,2816,5,5,1,1,1,0,0,1,0,7,0,1
27,2,2817,1,1,1,6,1,0,0,1,0,0,0,0
4,0,2818,0,0,0,10,3,2,0,1,0,9,0,0
41,4,2819,2,2,0,4,3,0,1,1,0,2,0,0
8,2,2820,1,1,0,6,3,1,0,1,0,0,0,0
8,2,2821,14,14,0,4,5,0,1,1,0,7,5,0
32,5,2023,1,1,0,11,3,0,0,1,0,33,0,0
23,2,2822,0,0,1,3,1,0,0,1,0,16,0,1
8,2,2823,1,1,0,6,3,0,0,1,0,29,0,0
37,2,2824,0,0,1,3,1,0,0,1,0,29,0,1
25,2,135,5,5,6,1,4,1,1,1,24,14,0,0
24,5,2825,1,1,1,11,2,0,1,1,0,22,0,0
14,2,2826,0,0,1,12,1,1,0,1,0,6,0,0
51,2,2827,1,1,0,9,4,1,1,1,0,0,0,0
3,2,2828,5,5,1,3,1,0,0,1,0,0,0,0
52,2,2829,0,0,1,1,1,0,0,1,0,7,0,1
6,4,2830,3,3,4,3,4,0,1,1,0,4,0,0
13,2,2831,5,5,2,1,0,0,1,1,0,0,0,0
25,6,2832,12,12,1,8,1,0,0,1,0,5,0,0
11,2,2833,0,0,0,3,0,0,0,1,0,4,0,0
47,5,2834,8,8,6,11,0,1,0,1,0,33,0,0
9,2,2835,7,7,1,3,1,0,0,1,0,0,0,1
5,1,2836,1,1,0,8,3,0,0,1,0,70,0,0
37,2,2837,1,1,0,6,3,0,1,1,0,3,0,0
2,2,2838,5,5,1,1,1,0,0,1,0,11,0,1
37,2,2839,1,1,0,6,0,0,0,1,0,7,39,0
54,2,2840,1,1,6,0,0,0,1,1,0,0,0,0
6,6,2841,0,0,1,5,1,0,0,1,0,10,0,1
37,2,2842,5,5,0,5,0,0,0,1,0,9,0,0
35,1,2843,0,0,0,8,0,0,0,1,0,4,5,0
35,2,2844,0,0,1,3,1,0,0,31,0,3,0,1
18,2,2845,1,1,2,2,3,0,0,1,0,7,0,0
35,2,1857,1,1,1,5,1,0,0,1,0,0,0,1
3,2,2846,2,2,1,6,1,1,0,1,0,0,0,0
37,2,2847,5,5,0,0,4,1,1,1,0,0,0,0
14,2,2848,1,1,2,6,0,0,0,34,0,7,0,0
43,2,2849,5,5,1,5,1,0,0,1,0,11,0,1
31,2,2850,1,1,2,9,4,0,0,1,0,23,0,0
13,0,2851,5,5,2,0,4,1,1,1,0,7,0,0
5,2,2852,3,3,0,1,0,0,0,1,0,0,0,1
24,2,2853,4,4,0,2,5,0,0,1,0,6,0,0
16,6,2854,5,5,1,1,1,0,0,1,0,0,0,0
42,1,2855,1,1,1,8,1,0,0,1,0,6,0,0
4,2,2856,5,5,2,0,4,0,1,1,0,0,0,0
11,2,1954,0,0,0,4,3,0,1,1,0,6,0,0
45,4,2857,2,2,1,6,1,1,0,1,0,0,0,1
34,2,2858,5,5,0,2,0,0,0,1,0,0,0,0
31,2,2859,5,5,0,6,3,0,0,1,0,0,0,0
29,2,2860,3,3,1,1,1,2,0,1,0,17,3,0
22,2,2861,5,5,0,3,3,0,0,1,0,13,0,0
57,1,193,5,5,2,5,0,0,0,1,0,0,0,0
6,2,2862,7,7,0,1,4,0,1,1,0,7,16,0
31,2,2863,12,12,1,8,2,3,1,1,0,0,0,0
18,1,2864,0,0,1,5,1,0,0,1,0,8,29,0
0,4,2865,2,2,1,7,1,0,0,1,0,6,0,0
0,2,2866,0,0,0,1,0,0,0,1,0,3,0,0
5,2,2867,1,1,2,9,5,0,1,1,0,19,0,0
2,2,2868,1,1,1,2,1,0,0,62,0,6,5,0
60,5,2869,1,1,1,11,1,0,0,1,0,39,0,0
8,2,2870,8,8,1,9,1,0,0,1,0,0,0,0
42,2,2871,8,8,1,6,1,0,0,1,0,8,0,0
2,2,2872,5,5,4,4,4,0,1,1,0,0,0,0
39,2,2873,5,5,2,5,0,0,1,1,0,13,0,0
15,2,2874,6,6,0,0,0,0,1,1,0,0,0,0
21,5,2875,5,5,0,11,3,0,0,1,0,6,0,0
5,2,2876,7,7,2,10,4,0,1,1,0,10,0,0
6,2,2877,5,5,2,10,5,0,0,1,0,7,0,0
51,2,2878,1,1,0,6,5,0,0,1,0,0,0,0
18,2,2879,1,1,1,6,1,0,0,1,0,15,0,0
29,6,2880,1,1,1,5,2,0,1,1,0,8,0,0
5,2,708,3,3,4,1,0,0,0,1,0,3,0,1
9,2,866,0,0,1,3,1,0,0,1,0,3,0,1
45,0,2881,9,9,0,3,0,0,1,55,0,0,0,1
4,2,2808,1,1,1,2,1,0,0,1,0,0,0,1
18,1,2882,1,1,0,1,0,0,0,28,0,4,0,0
13,0,1618,0,0,1,0,1,0,0,1,0,0,0,0
42,3,2883,0,0,1,3,1,0,0,1,0,0,0,1
26,2,2884,1,1,0,8,3,0,0,1,0,31,0,0
6,2,2885,5,5,0,1,0,1,1,1,0,0,0,0
49,0,2886,9,9,1,3,1,0,0,1,0,0,0,1
28,2,2887,10,10,1,6,1,2,0,1,3,0,13,1
49,2,2888,0,0,1,6,1,0,0,1,0,0,0,1
2,2,2889,12,12,0,6,0,1,0,1,0,0,4,0
27,2,2733,1,1,0,5,3,0,1,1,7,19,0,0
23,1,2890,1,1,1,6,1,0,0,1,0,0,9,0
4,2,2891,1,1,1,9,1,0,0,1,0,3,0,0
9,6,2892,10,10,1,3,1,0,0,1,19,8,0,1
24,2,2893,5,5,0,4,0,0,0,1,0,0,0,0
4,0,2894,3,3,1,1,1,0,0,1,0,0,0,0
52,2,2895,1,1,6,9,4,0,1,1,0,0,0,0
8,2,2896,1,1,4,9,4,0,1,1,47,0,0,0
33,2,1424,5,5,1,6,1,0,0,1,0,35,0,1
13,5,2897,1,1,2,11,0,0,0,1,0,13,0,0
10,2,2898,1,1,5,0,1,0,0,1,0,8,0,0
43,2,2899,3,3,1,5,1,0,0,1,0,8,0,1
46,4,2900,0,0,6,3,4,0,1,1,0,40,0,0
9,2,2901,1,1,2,0,3,0,1,1,0,0,0,0
29,4,2902,15,15,1,6,1,0,0,1,0,16,0,0
34,1,2903,5,5,1,5,1,0,0,1,0,8,0,1
1,4,214,10,10,0,1,0,1,1,1,0,10,0,1
37,0,2904,0,0,0,3,0,0,0,1,0,46,0,0
13,5,2905,7,7,1,11,1,0,0,1,0,12,0,0
26,2,2906,5,5,0,0,5,0,1,1,0,0,5,0
15,2,2907,1,1,0,2,5,0,0,1,0,7,0,0
43,2,2673,11,11,2,7,0,0,0,1,13,23,0,0
17,2,2908,5,5,2,0,0,0,0,1,0,6,0,0
8,2,2909,0,0,0,5,0,0,0,1,0,0,0,0
3,1,773,5,5,1,8,1,0,0,1,0,6,0,0
0,6,2910,6,6,1,1,1,0,0,7,0,16,0,1
28,6,2911,10,10,1,7,1,0,0,7,0,4,0,1
25,2,2912,0,0,2,5,4,0,1,1,0,11,0,0
10,2,1076,5,5,1,7,1,0,0,1,0,23,0,1
18,2,2913,1,1,1,2,1,0,0,1,0,8,0,0
9,1,2914,1,1,1,1,1,0,0,1,0,4,0,0
14,1,2915,1,1,1,9,1,0,0,1,0,0,0,0
19,2,2916,1,1,1,5,1,0,0,1,0,0,0,1
62,4,2917,12,12,1,1,1,0,0,1,0,9,0,0
31,2,2918,5,5,0,0,3,0,1,1,0,0,0,0
13,2,2919,1,1,1,7,1,0,0,1,0,0,0,0
26,2,2920,5,5,0,4,3,0,0,1,0,12,0,0
13,2,2921,6,6,2,3,0,0,1,1,0,0,0,0
16,2,2922,5,5,1,6,1,0,0,1,0,0,0,0
35,2,2923,1,1,2,2,0,0,0,1,0,0,0,0
30,2,2924,1,1,3,3,0,2,0,1,0,0,29,1
60,5,2925,1,1,6,11,0,0,0,1,0,6,0,0
22,2,2926,5,5,0,7,3,0,0,1,0,6,0,0
30,4,2927,0,0,6,0,0,0,1,1,0,0,0,0
14,2,1067,5,5,2,1,0,0,0,1,0,4,0,0
25,2,2928,2,2,2,4,4,1,1,1,0,0,0,0
37,2,2929,1,1,0,1,3,0,1,1,0,0,0,0
18,2,2930,5,5,1,1,1,0,0,7,0,8,0,1
4,5,2931,1,1,0,11,3,1,0,1,0,0,0,0
37,2,2932,1,1,0,6,3,1,0,1,0,0,0,0
22,2,2933,5,5,0,5,3,0,0,1,0,0,0,0
32,2,2934,5,5,0,5,3,0,1,1,0,12,0,0
12,2,2935,0,0,1,5,1,0,0,1,0,0,0,0
2,2,2936,3,3,1,1,1,0,0,1,0,8,0,1
11,0,2937,5,5,0,4,3,0,0,1,0,0,0,0
4,2,2938,0,0,1,1,1,0,0,1,0,3,0,1
13,0,2939,10,10,1,3,1,0,0,1,0,14,0,1
18,2,2940,1,1,2,9,4,0,1,1,0,0,0,0
61,6,2941,5,5,6,1,4,0,0,1,0,0,0,0
4,2,2942,1,1,0,6,3,0,0,1,0,0,0,0
11,2,2943,5,5,0,2,3,0,0,1,0,6,0,0
22,1,2944,5,5,0,8,3,0,0,1,38,33,0,0
29,2,2945,1,1,2,9,4,1,1,1,0,23,0,0
34,4,2946,1,1,2,0,4,0,1,1,0,13,0,0
22,5,2947,5,5,0,11,3,0,0,1,0,0,0,0
49,1,2948,0,0,1,5,1,0,0,7,0,4,0,1
13,2,2949,5,5,4,0,0,0,1,1,0,0,0,0
25,2,2950,10,10,1,10,1,0,0,1,12,0,0,1
52,1,2951,4,4,1,8,1,0,0,1,26,65,0,0
25,6,2952,0,0,1,1,1,0,0,1,0,0,0,1
34,4,2953,0,0,1,3,2,0,1,1,0,20,0,0
25,6,2954,0,0,1,1,1,0,0,1,0,0,0,1
24,5,2955,1,1,0,11,4,1,1,1,0,7,0,0
27,4,2956,0,0,0,3,0,0,1,1,0,0,0,0
23,0,2957,5,5,2,3,4,0,1,1,0,0,0,0
32,2,2958,15,15,0,5,3,0,1,1,0,7,0,0
0,2,2959,1,1,1,9,1,0,0,1,0,0,0,0
55,6,2960,1,1,1,8,1,0,0,1,25,31,0,0
24,2,2961,5,5,2,9,3,0,1,1,0,0,0,0
22,2,2962,5,5,0,4,3,0,1,1,0,9,0,0
4,2,2963,5,5,1,5,1,0,0,1,0,0,0,0
34,2,2964,10,10,1,3,1,0,0,38,0,4,0,1
9,4,2965,0,0,1,1,1,0,0,1,12,17,0,1
43,0,2966,9,9,1,3,1,0,0,1,0,0,4,1
4,2,2967,5,5,1,1,3,0,0,8,0,4,0,1
32,2,2968,5,5,0,5,3,0,1,1,0,9,0,0
27,3,2969,0,0,0,3,0,2,0,1,0,0,0,0
23,2,2970,9,9,1,3,1,0,0,1,0,23,0,1
27,2,2971,1,1,0,0,3,0,0,1,0,0,0,0
29,2,1007,0,0,1,1,1,0,0,7,0,4,0,1
22,2,2972,5,5,0,4,3,0,0,1,0,6,0,0
18,2,2973,5,5,1,10,1,0,0,62,0,16,15,0
7,6,2974,0,0,1,5,1,0,0,1,0,8,0,0
15,2,2975,6,6,0,8,0,0,0,66,0,3,0,0
21,2,2976,11,11,0,8,0,0,0,1,0,26,5,0
18,5,2977,0,0,1,11,1,0,0,1,0,9,0,0
17,2,2978,5,5,2,0,4,0,1,1,0,0,0,0
26,2,2979,5,5,0,6,3,0,0,1,0,0,0,0
51,2,2980,1,1,1,0,2,0,1,1,0,0,0,1
9,2,2981,7,7,2,0,4,0,1,1,0,0,0,0
21,2,2982,5,5,0,0,3,0,1,1,0,0,0,0
42,2,2983,3,3,1,1,1,0,0,1,12,4,0,1
29,0,2984,1,1,1,0,1,0,0,1,0,0,0,0
15,2,2985,0,0,0,1,3,0,0,1,0,16,0,0
51,2,2986,5,5,1,9,1,0,0,1,0,0,0,0
45,3,2987,6,6,4,3,0,0,1,1,0,0,0,1
30,2,2988,2,2,2,4,4,4,1,1,0,0,0,0
15,5,2989,5,5,0,11,3,1,0,1,0,0,4,0
16,2,2990,5,5,1,7,1,0,0,1,0,0,0,0
23,2,1410,1,1,0,6,3,0,0,45,0,17,0,1
25,3,2991,0,0,1,3,1,0,0,1,0,11,0,1
52,2,2992,1,1,1,7,1,0,0,1,0,0,0,0
23,1,2993,5,5,0,8,0,0,0,1,0,4,0,0
49,2,154,12,12,1,5,1,0,0,1,12,0,0,1
5,3,2994,1,1,2,0,4,0,1,1,0,0,0,0
24,2,2995,5,5,0,0,3,0,0,1,0,6,0,0
29,2,1526,1,1,1,6,1,0,0,1,0,31,0,1
37,2,2486,1,1,1,6,1,0,0,1,0,4,0,0
33,4,2996,1,1,1,6,1,0,0,1,0,0,0,0
12,2,2997,3,3,1,1,1,1,0,1,12,0,0,1
13,2,2998,0,0,1,1,1,0,0,1,0,4,0,1
30,2,2999,1,1,1,5,1,0,0,1,0,0,0,0
12,5,3000,12,12,2,11,0,0,1,1,0,0,0,0
51,2,3001,0,0,0,3,0,0,1,1,0,0,0,0
33,2,3002,5,5,1,1,1,2,0,1,0,0,0,0
42,6,1911,1,1,1,1,1,0,0,1,0,3,0,0
2,2,3003,1,1,1,2,1,0,0,1,0,0,0,0
27,0,3004,0,0,0,3,0,0,0,1,0,12,0,0
45,1,3005,9,9,1,1,1,0,0,1,0,13,0,1
20,3,3006,0,0,1,3,1,0,0,1,0,0,0,1
30,2,3007,1,1,1,5,1,0,0,1,0,64,0,1
39,2,3008,1,1,1,5,1,0,0,12,0,3,0,1
39,2,336,10,10,0,3,3,0,0,1,0,29,0,1
26,2,3009,5,5,1,4,1,0,0,1,0,0,0,0
19,4,3010,1,1,6,6,0,1,0,1,0,0,0,0
50,2,3011,7,7,1,1,1,0,0,1,0,0,11,1
16,4,3012,3,3,2,3,4,0,0,1,0,0,0,0
26,2,3013,1,1,0,6,3,1,0,1,0,0,0,0
23,2,3014,1,1,0,9,0,0,0,1,0,0,0,0
3,4,3015,1,1,1,1,2,0,1,1,0,4,0,1
30,2,1324,10,10,1,0,1,0,0,1,0,4,4,1
37,2,3016,12,12,1,1,2,0,1,1,0,0,5,0
3,2,3017,5,5,1,6,1,0,0,1,0,4,4,1
2,2,3018,3,3,1,3,1,0,0,1,0,7,0,1
8,2,847,0,0,1,1,1,0,0,1,0,20,0,1
30,2,3019,1,1,1,7,1,0,0,1,0,7,0,0
24,0,3020,5,5,0,0,3,0,1,1,0,0,0,0
16,1,3021,3,3,1,5,1,0,0,1,0,8,0,0
30,0,3022,5,5,0,3,0,0,0,1,0,0,0,0
37,2,3023,5,5,1,2,2,0,1,1,0,7,0,0
30,4,3024,5,5,1,1,1,0,0,1,0,0,0,0
35,2,211,10,10,2,3,0,0,0,38,0,3,0,1
6,2,3025,0,0,1,0,2,0,1,1,0,0,0,1
22,2,3026,1,1,0,2,3,0,0,1,0,3,0,0
50,1,3027,1,1,3,4,4,0,1,1,0,3,0,0
18,1,1557,15,15,0,4,0,1,1,1,0,0,34,0
10,4,2492,1,1,1,12,1,0,0,1,0,0,0,1
26,2,3028,1,1,0,6,3,0,0,1,0,0,0,0
31,2,3029,6,6,0,9,4,0,0,1,0,3,0,0
13,2,3030,1,1,6,5,0,0,1,1,0,0,0,0
17,0,3031,0,0,0,3,4,2,1,1,0,0,0,1
